ridership_id,trip_id,station_id,boardings,alightings
17668,3824,148,10,28
17669,370,172,21,60
17670,1731,49,7,28
17671,2316,192,27,9
17672,4336,62,43,26
17673,3354,148,54,0
17674,3979,57,4,19
17675,769,37,1,18
17676,3304,64,38,21
17677,2099,218,25,51
17678,3167,49,46,9
17679,3195,6,13,58
17680,4241,1,28,13
17681,5250,170,56,20
17682,1722,51,10,29
17683,2170,155,30,40
17684,980,79,33,11
17685,745,192,,34
17686,4645,113,39,2
17687,549,70,54,15
17688,4041,64,46,49
17689,2208,4,0,58
17690,1090,40,27,14
17691,5480,13,1,48
17692,5938,43,37,47
17693,4578,136,2,39
17694,4513,132,44,55
17695,303,11,60,22
17696,4452,91,25,39
17697,3589,210,44,43
17698,5015,163,53,16
17699,3411,19,13,10
17700,3563,204,33,11
17701,5535,144,5,24
17702,3870,62,-8,1
17703,572,209,15,18
17704,3583,33,46,21
17705,2262,74,14,27
17706,1207,192,3,16
17707,1447,103,-4,33
17708,268,163,57,29
17709,5895,157,-9,2
17710,3814,44,45,15
17711,5690,145,57,23
17712,4388,181,-2,35
17713,2138,218,13,4
17714,5637,39,8,52
17715,4110,29,38,35
17716,3250,73,45,8
17717,1222,110,9,17
17718,4309,101,12,38
17719,4177,182,45,28
17720,795,81,24,21
17721,373,31,33,0
17722,1903,81,27,30
17723,1224,23,21,11
17724,4716,58,45,34
17725,2922,35,31,54
17726,665,116,5,42
17727,3766,175,39,44
17728,1079,194,-5,28
17729,651,47,56,20
17730,1272,196,16,54
17731,3695,201,33,4
17732,4963,52,22,49
17733,1349,206,22,26
17734,4020,207,0,2
17735,2615,31,58,10
17736,514,192,37,25
17737,3487,187,12,41
17738,2877,200,46,49
17739,4264,200,17,31
17740,1923,62,41,24
17741,1699,73,11,40
17742,5377,198,9,34
17743,3477,190,0,25
17744,5983,87,59,13
17745,5583,92,53,49
17746,4556,34,18,1
17747,4836,179,12,51
17748,1526,196,54,51
17749,4150,153,57,37
17750,4438,180,23,58
17751,2674,11,56,23
17752,1325,175,2,25
17753,1665,64,31,3
17754,3734,159,52,569
17755,4585,203,20,59
17756,3984,158,35,30
17757,1226,203,7,45
17758,1218,196,35,11
17759,4385,137,42,2
17760,1890,94,23,39
17761,3663,23,16,49
17762,1009,158,10,14
17763,3492,67,24,25
17764,2320,178,23,35
17765,2739,64,51,9
17766,5915,187,51,59
17767,3661,205,54,32
17768,5743,136,16,29
17769,923,96,44,48
17770,2949,156,31,0
17771,2095,199,5,55
17772,2873,59,2,19
17773,5300,59,15,55
17774,2578,112,26,45
17775,3744,199,55,9
17776,5600,48,54,54
17777,3381,44,25,50
17778,2726,147,54,24
17779,5409,208,21,25
17780,4171,24,0,35
17781,4539,210,-6,3
17782,4819,129,47,32
17783,2253,21,38,38
17784,524,115,42,26
17785,2189,61,-7,38
17786,2651,144,8,16
17787,2345,189,34,37
17788,3980,120,50,46
17789,4602,201,21,16
17790,2885,15,25,29
17791,554,66,18,27
17792,2185,215,43,37
17793,2415,165,22,51
17794,1236,68,35,41
17795,5845,172,53,42
17796,347,112,5,22
17797,2304,57,14,25
17798,850,172,11,35
17799,4343,207,55,5
17800,390,176,28,54
17801,158,205,50,56
17802,2080,211,32,56
17803,883,128,36,18
17804,3062,48,53,50
17805,2879,99,25,10
17806,1414,174,-6,48
17807,1801,2,22,5
17808,1919,46,31,0
17809,1508,84,43,43
17810,3282,102,9,10
17811,4439,132,24,50
17812,2744,133,60,59
17813,1317,85,3,30
17814,1541,52,38,48
17815,4915,176,29,20
17816,1773,217,23,48
17817,3146,95,37,13
17818,4935,23,,29
17819,3886,92,41,29
17820,309,159,14,24
17821,5820,1,11,19
17822,611,23,37,28
17823,1103,82,48,24
17824,3109,79,2,26
17825,1696,132,26,60
17826,83,96,30,19
17827,335,197,52,28
17828,3875,13,15,859
17829,2696,31,7,5
17830,1408,126,46,29
17831,873,52,32,25
17832,1175,150,14,40
17833,1641,175,42,22
17834,3523,88,23,34
17835,1072,130,17,34
17836,2683,184,21,2
17837,3541,64,23,54
17838,1841,209,0,44
17839,4285,113,14,35
17840,631,7,56,40
17841,5425,79,9,37
17842,3100,197,18,48
17843,763,209,31,52
17844,1889,146,12,34
17845,458,198,32,60
17846,4122,35,47,51
17847,1177,159,33,9
17848,964,42,9,33
17849,955,174,34,10
17850,1740,53,49,10
17851,5383,30,36,57
17852,3160,215,-8,44
17853,4538,167,21,6
17854,867,84,45,29
17855,2959,9,60,17
17856,5066,4,20,0
17857,1792,30,10,25
17858,1121,186,12,36
17859,3356,140,60,30
17860,4766,54,26,15
17861,5984,218,30,32
17862,4474,15,35,42
17863,5749,134,35,8
17864,5018,218,,46
17865,2897,38,10,15
17866,1306,76,4,57
17867,1316,164,23,51
17868,1596,118,16,30
17869,1155,111,26,4
17870,5924,12,47,40
17871,5722,13,52,60
17872,4040,172,12,29
17873,3130,19,31,16
17874,2985,178,41,9
17875,147,136,55,48
17876,68,220,56,13
17877,57,175,60,49
17878,3963,204,6,26
17879,1962,71,60,31
17880,4376,6,0,54
17881,1213,157,5,17
17882,4072,43,26,0
17883,3450,15,4,53
17884,3924,35,11,13
17885,4881,115,2,34
17886,5059,187,50,21
17887,333,161,57,43
17888,5785,132,52,6
17889,5196,199,19,39
17890,5279,12,58,51
17891,4504,115,,5
17892,4950,30,11,40
17893,5324,113,25,4
17894,4463,30,35,10
17895,5645,49,-4,5
17896,806,147,13,38
17897,5121,167,4,0
17898,1983,83,30,19
17899,1755,17,21,58
17900,4071,115,0,31
17901,25,20,56,40
17902,4520,126,40,41
17903,578,64,,46
17904,762,99,12,806
17905,4451,73,47,3
17906,1683,11,47,57
17907,4879,161,15,25
17908,5443,81,35,51
17909,2789,110,37,12
17910,306,113,32,34
17911,3435,172,6,44
17912,4919,64,50,7
17913,1276,150,12,5
17914,5694,131,8,27
17915,336,49,21,38
17916,2128,175,0,59
17917,888,40,14,27
17918,3476,101,2,13
17919,4627,116,43,37
17920,117,197,44,20
17921,4104,105,5,51
17922,2771,108,45,45
17923,1633,167,6,8
17924,628,85,31,30
17925,55,210,7,16
17926,5640,213,41,44
17927,3371,145,54,44
17928,317,214,54,57
17929,4043,179,5,10
17930,968,43,28,23
17931,314,147,48,45
17932,1141,210,17,53
17933,4090,165,43,55
17934,3961,48,9,29
17935,350,165,5,60
17936,2662,94,39,2
17937,5582,83,12,48
17938,5308,26,14,2
17939,4567,27,54,27
17940,5449,209,51,60
17941,5837,180,59,1
17942,35,159,24,17
17943,5631,124,57,6
17944,1260,181,38,26
17945,1830,195,24,3
17946,5179,54,39,13
17947,1507,55,0,25
17948,2374,107,28,13
17949,3199,124,55,4
17950,4409,195,58,34
17951,3232,107,7,52
17952,1979,189,36,8
17953,1225,134,38,7
17954,4252,51,46,30
17955,5961,159,45,21
17956,2296,158,8,41
17957,5975,195,23,42
17958,1481,180,22,8
17959,3128,20,24,49
17960,3169,195,15,32
17961,1926,146,22,50
17962,5647,69,20,40
17963,4353,69,33,56
17964,1201,191,43,27
17965,1664,54,16,18
17966,3447,139,13,28
17967,5247,152,51,9
17968,2353,155,23,57
17969,4784,125,7,43
17970,1658,45,1,43
17971,558,58,58,14
17972,2012,54,28,15
17973,1903,198,24,5
17974,1778,216,19,43
17975,3526,154,7,45
17976,1781,49,37,56
17977,1952,43,,20
17978,619,142,49,42
17979,1263,140,29,51
17980,3193,173,15,32
17981,1653,209,49,2
17982,3824,175,45,47
17983,802,59,10,56
17984,4393,70,14,6
17985,5129,71,38,0
17986,355,69,24,29
17987,5104,63,11,59
17988,3363,121,1,23
17989,3414,183,40,6
17990,5668,5,21,7
17991,5183,95,5,46
17992,2139,158,3,58
17993,1187,136,58,10
17994,5551,21,19,24
17995,365,187,52,26
17996,2739,171,49,58
17997,1584,186,39,51
17998,931,50,14,6
17999,1476,86,12,13
18000,5243,30,36,59
18001,510,39,59,44
18002,5337,56,12,12
18003,2277,140,16,41
18004,506,109,2,54
18005,79,137,24,14
18006,2129,151,40,39
18007,1387,128,39,9
18008,5286,135,43,38
18009,4510,27,32,23
18010,3196,212,3,38
18011,862,175,34,56
18012,2140,46,1,25
18013,5223,187,23,24
18014,4931,27,-7,12
18015,3957,176,21,6
18016,3756,46,48,27
18017,4480,184,36,3
18018,1384,39,0,39
18019,3260,144,35,16
18020,774,150,44,609
18021,537,119,44,6
18022,5962,11,12,55
18023,865,110,16,57
18024,2100,102,54,20
18025,1796,58,39,43
18026,4853,19,54,737
18027,5309,178,13,56
18028,116,46,60,23
18029,695,178,28,49
18030,2607,51,30,31
18031,5781,21,11,19
18032,1072,9,45,54
18033,2614,88,19,22
18034,103,76,5,35
18035,5380,172,60,31
18036,2270,203,15,34
18037,5656,4,37,53
18038,1613,127,35,13
18039,4724,139,57,615
18040,3612,58,32,42
18041,5160,204,3,15
18042,4574,170,14,30
18043,1634,47,31,606
18044,5707,176,14,10
18045,2782,175,13,40
18046,372,77,38,772
18047,4930,211,7,18
18048,2983,131,59,44
18049,1658,7,42,42
18050,162,99,19,57
18051,5692,39,28,30
18052,4725,72,31,11
18053,835,47,48,585
18054,5125,37,36,43
18055,5415,204,29,54
18056,1102,140,24,21
18057,219,44,28,45
18058,3708,216,56,7
18059,5314,200,26,32
18060,507,144,18,54
18061,4277,156,7,30
18062,4179,102,17,54
18063,660,131,33,59
18064,5552,53,44,4
18065,1285,198,35,9
18066,5702,188,40,4
18067,577,16,,12
18068,2567,88,42,23
18069,885,163,56,57
18070,4604,22,31,6
18071,3487,70,10,5
18072,4990,117,49,19
18073,2061,90,32,57
18074,4280,37,8,54
18075,5561,15,47,42
18076,2117,51,52,14
18077,5558,216,54,60
18078,1068,33,2,52
18079,417,170,33,50
18080,3123,169,28,10
18081,2313,173,47,19
18082,3608,211,37,10
18083,494,55,23,47
18084,2293,92,56,35
18085,2311,118,54,20
18086,2124,7,39,53
18087,922,107,32,24
18088,3586,165,29,23
18089,2308,61,17,24
18090,252,114,47,10
18091,92,68,13,16
18092,5270,111,34,16
18093,4561,102,1,51
18094,13,195,19,8
18095,5076,145,35,26
18096,5222,58,48,787
18097,5649,208,1,16
18098,263,70,49,59
18099,388,104,43,30
18100,3390,51,10,54
18101,5516,204,19,45
18102,1509,4,13,27
18103,922,68,33,879
18104,3501,166,60,21
18105,1469,205,32,44
18106,4014,192,31,28
18107,4545,182,52,4
18108,2323,31,26,18
18109,997,105,49,22
18110,3921,212,4,39
18111,1325,207,34,42
18112,5721,190,47,49
18113,1642,140,8,28
18114,5497,214,56,39
18115,4219,60,4,58
18116,4468,42,31,24
18117,4537,197,7,56
18118,586,76,39,34
18119,1079,2,9,11
18120,29,114,33,44
18121,4879,85,26,22
18122,4353,207,60,23
18123,3106,210,43,12
18124,5421,40,23,20
18125,4772,174,56,18
18126,56,208,59,21
18127,4331,127,-5,49
18128,5907,99,35,10
18129,2316,164,41,52
18130,1224,5,37,60
18131,5758,169,29,13
18132,4510,7,8,42
18133,1166,203,31,32
18134,1026,39,38,10
18135,298,11,15,43
18136,4988,21,0,51
18137,3485,167,57,23
18138,538,78,24,31
18139,3510,27,24,41
18140,1214,204,39,21
18141,5094,61,35,41
18142,2097,45,24,57
18143,2339,15,2,32
18144,3936,176,53,39
18145,2462,48,58,0
18146,1470,210,20,24
18147,2039,102,12,45
18148,90,50,-3,4
18149,747,57,44,44
18150,453,146,38,53
18151,3398,101,10,10
18152,38,107,14,42
18153,3949,180,0,7
18154,1955,103,14,49
18155,4055,171,55,58
18156,3377,71,11,51
18157,4877,51,36,3
18158,541,58,8,38
18159,5535,124,21,60
18160,5283,191,14,21
18161,5555,98,,7
18162,24,138,51,19
18163,2128,13,24,33
18164,1698,90,5,2
18165,5630,142,15,42
18166,2869,141,50,23
18167,5256,155,39,1
18168,381,12,5,21
18169,4964,86,35,38
18170,4526,135,27,27
18171,481,154,21,59
18172,1413,91,36,59
18173,5365,74,47,36
18174,5540,94,25,26
18175,3389,56,30,11
18176,4431,13,46,20
18177,5453,129,2,41
18178,3661,106,27,23
18179,222,216,30,32
18180,2497,63,16,35
18181,1720,72,47,53
18182,1775,1,14,28
18183,2737,202,44,35
18184,2346,178,22,53
18185,2409,186,15,4
18186,5759,56,31,49
18187,1522,204,3,8
18188,5310,200,34,8
18189,5132,186,2,32
18190,5199,193,50,19
18191,4411,63,11,45
18192,750,198,59,45
18193,656,63,41,5
18194,563,213,1,40
18195,3829,93,11,44
18196,4585,159,48,25
18197,4334,139,18,30
18198,1002,179,54,58
18199,4310,152,56,25
18200,4968,65,9,56
18201,5724,161,10,26
18202,296,132,10,6
18203,2621,156,5,10
18204,4637,206,53,46
18205,5640,197,14,7
18206,3766,220,32,18
18207,5745,155,40,21
18208,833,114,45,5
18209,1335,56,10,31
18210,4570,34,41,30
18211,5788,145,30,58
18212,2243,22,15,36
18213,3597,59,52,4
18214,4088,127,0,24
18215,3517,28,19,36
18216,2327,173,32,20
18217,3007,170,8,7
18218,5066,212,19,17
18219,2836,69,1,3
18220,5781,23,40,44
18221,4374,135,5,812
18222,3167,8,31,57
18223,465,187,18,52
18224,3425,92,3,7
18225,4501,190,59,42
18226,3866,64,4,39
18227,4376,196,18,29
18228,4516,27,17,43
18229,308,130,56,50
18230,5460,56,28,45
18231,1961,129,23,49
18232,3093,206,13,44
18233,1620,42,22,27
18234,2802,139,49,53
18235,1748,202,49,43
18236,1727,207,-10,37
18237,605,58,53,19
18238,4448,174,,0
18239,1876,106,39,5
18240,2248,210,9,49
18241,1291,112,31,25
18242,555,87,5,35
18243,4798,63,15,5
18244,2235,60,51,54
18245,2259,100,20,39
18246,1760,24,26,51
18247,757,46,54,35
18248,4439,105,4,49
18249,4803,138,0,37
18250,4520,154,33,21
18251,2142,91,31,51
18252,4692,152,35,39
18253,1972,141,50,32
18254,1500,92,19,16
18255,4432,107,39,38
18256,4944,124,50,51
18257,5887,214,56,22
18258,5459,82,24,48
18259,3889,156,16,637
18260,4664,7,37,0
18261,5070,95,36,18
18262,2061,79,52,59
18263,510,93,27,23
18264,2849,197,4,39
18265,917,213,31,6
18266,1126,59,47,7
18267,166,11,31,34
18268,2990,180,8,31
18269,4452,209,,49
18270,1026,98,41,46
18271,4346,167,,17
18272,1057,125,30,58
18273,2195,131,44,39
18274,5751,37,24,42
18275,4600,19,59,38
18276,4852,41,60,19
18277,5342,122,31,34
18278,2678,173,13,35
18279,5259,61,55,26
18280,4383,171,51,39
18281,2215,160,50,46
18282,3886,29,-10,25
18283,169,104,50,17
18284,1218,218,19,42
18285,1042,178,45,5
18286,1024,180,20,853
18287,4639,13,10,12
18288,4,116,60,49
18289,32,205,16,44
18290,3381,141,18,9
18291,2064,1,34,42
18292,5037,162,54,29
18293,1949,218,26,22
18294,5044,187,25,19
18295,1333,43,49,52
18296,4632,14,57,4
18297,4743,54,24,14
18298,2453,120,,18
18299,444,105,15,37
18300,5436,131,10,15
18301,3297,111,49,54
18302,1289,21,51,56
18303,4785,162,36,58
18304,2154,84,3,30
18305,4561,68,42,52
18306,4871,205,55,0
18307,5087,104,23,38
18308,3443,21,48,8
18309,2451,55,3,0
18310,4122,189,54,13
18311,3147,161,24,40
18312,5695,43,44,56
18313,882,34,28,29
18314,2533,56,1,59
18315,4278,45,50,17
18316,850,59,27,52
18317,4151,116,37,1
18318,2968,184,19,27
18319,1558,127,47,15
18320,5644,178,57,5
18321,2320,127,40,54
18322,4069,98,34,23
18323,682,77,50,24
18324,1262,171,47,57
18325,2412,207,25,22
18326,4150,205,27,35
18327,3206,161,45,7
18328,2733,41,50,43
18329,2524,39,57,22
18330,2729,181,42,58
18331,1604,149,30,16
18332,5754,8,34,45
18333,4095,113,54,0
18334,3311,157,4,42
18335,1843,76,52,21
18336,720,126,36,42
18337,4662,106,34,31
18338,1091,145,4,35
18339,5283,135,18,16
18340,3621,99,24,48
18341,3824,38,52,32
18342,5924,6,40,49
18343,1204,42,15,19
18344,1159,109,51,32
18345,1788,37,10,16
18346,892,144,43,42
18347,1800,37,18,21
18348,5213,100,21,24
18349,4323,79,2,33
18350,3511,172,18,31
18351,2418,109,21,38
18352,2912,147,47,13
18353,3569,204,56,38
18354,3647,211,21,35
18355,5933,202,28,51
18356,1748,134,7,6
18357,4338,75,17,58
18358,5157,44,12,14
18359,2609,188,2,32
18360,3034,64,16,7
18361,5926,27,25,28
18362,374,120,52,14
18363,1612,19,45,33
18364,3566,83,57,6
18365,2819,187,27,9
18366,4329,128,3,44
18367,55,55,13,27
18368,1333,173,49,17
18369,4702,191,19,28
18370,4425,193,42,24
18371,23,29,41,33
18372,350,95,15,23
18373,1396,93,23,13
18374,5761,215,10,608
18375,3721,94,60,5
18376,83,82,46,33
18377,5402,126,10,23
18378,4769,11,49,29
18379,1950,58,47,46
18380,5986,161,51,38
18381,3225,82,41,24
18382,1585,31,37,12
18383,1253,192,0,4
18384,5915,14,40,44
18385,1115,177,5,778
18386,2325,191,36,35
18387,5693,203,45,50
18388,5442,26,19,37
18389,972,211,11,37
18390,5838,188,40,11
18391,3334,107,49,36
18392,911,149,53,32
18393,3390,66,0,21
18394,4985,35,32,10
18395,2565,191,2,56
18396,5389,145,15,50
18397,4298,37,30,7
18398,3324,161,31,3
18399,5403,38,28,9
18400,5931,125,19,41
18401,615,45,42,4
18402,80,220,25,1
18403,2805,88,34,37
18404,4190,187,45,17
18405,3143,147,53,41
18406,1276,185,10,4
18407,641,58,16,4
18408,2655,154,31,1
18409,638,44,13,40
18410,3365,48,49,42
18411,1063,116,54,47
18412,558,5,25,41
18413,241,218,43,33
18414,4257,15,-9,50
18415,5737,54,37,53
18416,1591,76,45,58
18417,2408,177,30,46
18418,1528,154,44,36
18419,1625,52,56,49
18420,3155,68,15,33
18421,715,210,2,45
18422,1479,84,26,48
18423,5771,53,25,33
18424,3928,19,44,27
18425,3216,168,4,8
18426,2864,30,0,22
18427,814,120,46,30
18428,2699,126,21,9
18429,2883,29,21,27
18430,3493,17,33,9
18431,5512,139,6,0
18432,1567,110,31,12
18433,1548,154,4,8
18434,1414,78,24,48
18435,973,193,34,7
18436,5,15,55,50
18437,3861,26,44,31
18438,3762,7,30,39
18439,5236,190,44,14
18440,4591,114,48,1
18441,4307,186,34,37
18442,3963,155,30,40
18443,2973,198,3,45
18444,4055,83,44,14
18445,3036,34,31,18
18446,1585,99,13,45
18447,1496,76,12,35
18448,3752,30,6,52
18449,1555,121,,59
18450,5308,215,50,15
18451,2851,65,57,54
18452,1452,163,19,36
18453,1683,208,27,28
18454,74,137,10,6
18455,3613,39,37,13
18456,973,77,24,48
18457,3332,12,10,35
18458,5593,78,-7,47
18459,3302,200,15,32
18460,4045,117,34,4
18461,169,204,13,43
18462,765,66,23,48
18463,4111,164,37,60
18464,4436,108,30,43
18465,4021,23,47,14
18466,5738,91,57,58
18467,1366,204,39,9
18468,4805,202,8,15
18469,528,167,57,2
18470,1796,155,41,54
18471,2377,153,10,55
18472,4538,56,50,52
18473,4268,8,31,14
18474,386,154,38,35
18475,5301,169,29,5
18476,4352,137,57,42
18477,5623,106,27,1
18478,1326,70,45,1
18479,4119,120,24,1
18480,3855,79,10,13
18481,3120,90,16,53
18482,5447,106,14,58
18483,3079,4,59,43
18484,3892,148,21,9
18485,2964,92,11,4
18486,1346,191,58,29
18487,3003,32,60,9
18488,29,11,46,30
18489,372,153,40,31
18490,2103,21,31,14
18491,4122,217,3,21
18492,5692,207,47,9
18493,4176,11,3,18
18494,77,123,22,40
18495,4861,101,45,34
18496,3664,107,45,619
18497,5007,161,6,52
18498,1100,208,18,50
18499,3494,128,50,25
18500,4156,21,50,51
18501,4681,74,32,37
18502,2118,89,40,18
18503,3727,181,39,49
18504,2706,58,54,54
18505,621,176,53,4
18506,2293,115,35,35
18507,2178,148,23,33
18508,3606,36,40,13
18509,577,25,18,4
18510,827,24,22,7
18511,2241,14,24,59
18512,2664,200,44,2
18513,3889,143,57,46
18514,4605,113,33,46
18515,4190,219,39,22
18516,2853,83,21,54
18517,5325,81,59,38
18518,1917,51,-4,12
18519,3420,117,26,1
18520,1938,111,35,48
18521,2507,7,59,12
18522,5768,207,53,35
18523,5455,164,13,19
18524,5071,27,26,8
18525,5540,9,35,12
18526,1306,166,1,49
18527,5081,104,58,55
18528,2160,91,8,28
18529,1071,171,26,54
18530,5012,71,5,5
18531,2012,111,12,16
18532,5758,54,18,20
18533,3967,14,55,47
18534,1270,192,16,56
18535,2011,176,59,15
18536,2821,61,59,13
18537,4909,4,43,46
18538,1292,153,49,25
18539,5535,24,19,27
18540,985,58,38,14
18541,1313,29,51,26
18542,4650,90,33,23
18543,3234,59,-4,48
18544,5234,53,46,18
18545,3359,66,21,51
18546,1448,71,56,0
18547,2780,124,53,13
18548,4016,55,46,42
18549,2660,33,29,1
18550,5100,87,4,60
18551,5627,120,3,43
18552,4173,44,40,50
18553,4344,4,29,59
18554,3005,143,17,46
18555,3869,123,52,44
18556,2952,120,25,884
18557,919,133,35,26
18558,4033,143,11,43
18559,3334,85,-6,23
18560,4164,153,48,15
18561,4743,201,40,58
18562,3812,210,56,48
18563,875,202,17,28
18564,3789,106,40,27
18565,2389,88,53,16
18566,5248,45,31,29
18567,1106,182,11,5
18568,2556,204,57,43
18569,3870,79,31,21
18570,723,100,54,11
18571,3789,164,6,52
18572,5102,54,8,34
18573,4863,140,41,6
18574,2823,177,11,38
18575,3942,26,37,25
18576,38,186,18,7
18577,4266,191,18,6
18578,3674,11,-10,1
18579,3187,178,10,27
18580,2837,6,32,48
18581,518,205,0,7
18582,5887,111,31,10
18583,1073,24,59,27
18584,2373,135,29,32
18585,2225,161,25,21
18586,4440,22,41,49
18587,2896,158,58,24
18588,4601,73,39,10
18589,5998,95,24,10
18590,2443,120,2,28
18591,5699,176,23,36
18592,5739,129,14,20
18593,2623,120,-7,37
18594,5499,208,10,21
18595,5370,85,33,9
18596,707,205,48,16
18597,4141,191,27,24
18598,2492,24,31,17
18599,5772,37,29,36
18600,5635,44,22,55
18601,4526,176,26,45
18602,3801,143,26,55
18603,755,212,60,21
18604,4417,200,4,18
18605,2481,82,52,29
18606,2104,73,10,53
18607,587,53,6,50
18608,778,203,-2,58
18609,451,4,30,50
18610,1794,21,14,4
18611,2853,196,51,26
18612,3864,17,4,45
18613,1843,170,,58
18614,1246,144,28,0
18615,3163,168,53,24
18616,1915,39,25,26
18617,3039,38,23,24
18618,4734,219,25,21
18619,1940,220,41,39
18620,4194,16,26,41
18621,4677,192,49,6
18622,3461,107,7,43
18623,1041,137,22,42
18624,5592,187,3,10
18625,309,106,9,48
18626,4983,176,53,60
18627,1149,199,16,58
18628,2195,39,23,45
18629,876,79,38,31
18630,1703,195,17,36
18631,1886,85,15,29
18632,2716,33,23,11
18633,5342,88,27,0
18634,2409,126,-2,42
18635,902,119,59,25
18636,1680,111,58,47
18637,4529,169,41,4
18638,2755,151,58,18
18639,4490,68,56,5
18640,2624,133,23,21
18641,5548,54,1,1
18642,4509,54,25,12
18643,3587,101,52,1
18644,2771,132,38,19
18645,2874,196,4,535
18646,675,119,45,51
18647,2273,157,47,13
18648,1435,50,10,45
18649,773,90,38,47
18650,2903,66,30,7
18651,4392,78,,28
18652,4739,196,31,33
18653,857,24,2,807
18654,101,196,42,19
18655,4085,16,57,24
18656,5014,115,34,28
18657,5666,45,41,6
18658,3973,124,39,54
18659,5778,57,25,28
18660,722,29,43,31
18661,3425,30,26,45
18662,3527,97,30,44
18663,2927,203,30,6
18664,4251,118,7,35
18665,374,32,28,34
18666,4207,60,31,21
18667,2679,78,20,37
18668,698,174,36,3
18669,4053,154,15,19
18670,3868,78,33,44
18671,941,140,32,22
18672,3141,57,26,56
18673,637,55,31,39
18674,5008,52,56,6
18675,3922,202,12,52
18676,2808,89,50,26
18677,4672,54,16,30
18678,4683,173,59,17
18679,5758,50,13,15
18680,3716,11,10,24
18681,1656,220,31,25
18682,1836,83,11,12
18683,1760,21,38,0
18684,1414,220,-1,29
18685,2044,197,42,15
18686,4210,146,19,743
18687,1608,103,4,0
18688,406,30,38,44
18689,1274,105,57,0
18690,4536,22,44,37
18691,5763,151,60,47
18692,886,133,60,27
18693,3182,104,56,31
18694,4679,163,21,7
18695,4976,144,21,50
18696,1127,118,51,54
18697,1099,54,29,28
18698,5737,141,52,14
18699,5639,104,34,35
18700,1409,32,45,36
18701,2302,99,7,47
18702,3188,186,-9,21
18703,1472,90,45,29
18704,3248,157,27,29
18705,3871,74,21,26
18706,4135,202,53,37
18707,23,64,50,57
18708,1684,89,27,12
18709,2065,142,13,28
18710,5113,188,23,10
18711,3481,152,45,38
18712,5066,24,28,53
18713,34,59,14,55
18714,5682,22,31,60
18715,3380,97,39,6
18716,2309,209,24,11
18717,512,88,40,26
18718,914,91,38,37
18719,288,165,52,14
18720,1202,57,,53
18721,1905,162,42,39
18722,632,25,1,9
18723,5732,65,12,60
18724,4935,169,23,43
18725,1179,184,48,22
18726,1177,47,10,49
18727,548,189,55,7
18728,5469,199,34,43
18729,422,2,51,8
18730,1208,9,31,17
18731,2340,112,17,52
18732,1024,130,25,46
18733,2104,33,54,60
18734,1764,114,45,37
18735,3778,193,48,58
18736,4531,6,54,54
18737,4519,88,55,0
18738,3342,90,25,34
18739,929,140,39,1
18740,5508,178,18,28
18741,1797,220,10,57
18742,4361,213,28,28
18743,4708,60,37,56
18744,466,101,33,8
18745,1209,94,60,21
18746,3729,2,36,60
18747,4726,172,13,4
18748,2383,155,40,12
18749,4421,16,33,807
18750,427,209,50,823
18751,4795,182,16,47
18752,4049,48,59,9
18753,5073,108,57,39
18754,4567,26,42,0
18755,995,7,10,22
18756,2608,133,10,50
18757,1869,122,38,6
18758,3000,144,16,27
18759,2226,47,49,59
18760,1303,21,40,28
18761,4155,216,9,57
18762,363,119,21,59
18763,81,171,49,49
18764,4370,21,20,52
18765,1819,163,30,13
18766,975,169,54,12
18767,2929,119,18,41
18768,1706,207,59,26
18769,3025,41,45,3
18770,2013,147,,23
18771,5442,86,32,0
18772,233,148,10,55
18773,4756,54,3,20
18774,5006,114,23,20
18775,5144,17,8,4
18776,4100,103,52,42
18777,1258,204,46,2
18778,2961,75,-2,2
18779,2787,6,31,32
18780,710,195,21,25
18781,5903,196,58,16
18782,974,53,5,42
18783,4124,172,2,12
18784,1206,32,56,47
18785,1033,125,31,34
18786,4098,73,58,27
18787,2068,171,9,21
18788,3140,139,13,57
18789,154,141,18,60
18790,3131,174,16,40
18791,1583,46,19,46
18792,3028,65,58,20
18793,707,181,51,38
18794,2775,201,18,23
18795,1510,48,28,9
18796,4491,219,15,9
18797,5941,142,36,56
18798,2904,145,37,41
18799,917,16,48,5
18800,542,32,17,27
18801,3246,81,59,46
18802,1554,128,11,60
18803,855,142,47,30
18804,3973,167,15,22
18805,5609,3,32,17
18806,5701,153,14,55
18807,2361,111,24,39
18808,937,123,19,0
18809,3087,109,11,9
18810,3404,33,36,47
18811,4879,29,21,7
18812,2151,50,1,38
18813,4071,192,47,28
18814,4505,141,57,53
18815,5837,191,26,57
18816,55,157,13,38
18817,3496,32,31,34
18818,3497,27,2,26
18819,4860,92,19,17
18820,4638,48,51,12
18821,551,35,38,43
18822,448,68,8,46
18823,5851,15,60,735
18824,2550,132,52,13
18825,1784,109,5,9
18826,987,57,8,29
18827,5135,173,33,3
18828,5594,1,18,55
18829,1795,123,19,29
18830,2167,172,12,20
18831,3367,2,,16
18832,711,96,1,13
18833,4890,65,54,44
18834,1559,199,12,33
18835,5496,196,17,7
18836,2470,149,20,60
18837,4016,141,3,29
18838,2988,18,22,40
18839,4599,103,42,21
18840,3642,60,54,5
18841,4814,145,34,46
18842,819,76,28,27
18843,1399,46,35,24
18844,2790,20,27,6
18845,479,23,54,40
18846,1577,16,44,24
18847,129,49,3,17
18848,532,203,0,8
